POP,MUTPB,CXPB,Test Run,Tests,Passed,Invalid,Failed,P(fail),Frechet,Spars.,TTF
10,0.1,0.95,3,142,136,4,2,0.0141,1.26,2.369,112
10,0.1,0.95,4,140,127,5,8,0.0571,0.52,4.875,113
10,0.1,0.95,5,158,147,11,0,0.0,nan,nan,nan
10,0.1,0.95,6,224,41,6,177,0.7902,0.6,6.36,8
10,0.1,0.95,7,228,35,17,176,0.7719,0.5,10.966,10
10,0.1,0.95,8,144,132,12,0,0.0,nan,nan,nan
10,0.1,0.95,9,143,138,5,0,0.0,nan,nan,nan
10,0.1,0.95,10,249,49,7,193,0.7751,0.63,5.913,3
10,0.7,0.7,1,152,136,9,7,0.0461,1.48,2.24,69
10,0.7,0.7,2,142,136,6,0,0.0,nan,nan,nan
10,0.7,0.7,3,143,135,8,0,0.0,nan,nan,nan
10,0.7,0.7,4,137,130,7,0,0.0,nan,nan,nan
10,0.7,0.7,5,142,124,18,0,0.0,nan,nan,nan
10,0.7,0.7,6,181,53,26,102,0.5635,8.51,15.933,20
10,0.7,0.7,7,181,139,42,0,0.0,nan,nan,nan
10,0.7,0.7,8,131,110,14,7,0.0534,1.73,3.089,88
10,0.7,0.7,9,142,133,9,0,0.0,nan,nan,nan
10,0.7,0.7,10,128,112,13,3,0.0234,0.45,6.653,117
10,0.7,0.8,1,142,124,17,1,0.007,nan,nan,129
10,0.7,0.8,2,134,116,15,3,0.0224,2.73,9.994,89
10,0.7,0.8,3,152,121,5,26,0.1711,1.24,6.0,23
10,0.7,0.8,4,158,121,27,10,0.0633,1.45,2.934,88
10,0.7,0.8,5,149,107,21,21,0.1409,2.43,7.892,6
10,0.7,0.8,6,144,138,6,0,0.0,nan,nan,nan
10,0.7,0.8,7,139,133,5,1,0.0072,nan,nan,128
10,0.7,0.8,8,160,134,26,0,0.0,nan,nan,nan
10,0.7,0.8,9,179,143,36,0,0.0,nan,nan,nan
10,0.7,0.8,10,156,140,16,0,0.0,nan,nan,nan
10,0.7,0.9,1,192,162,30,0,0.0,nan,nan,nan
10,0.7,0.9,2,143,130,13,0,0.0,nan,nan,nan
10,0.7,0.9,3,137,82,12,43,0.3139,2.48,13.162,27
10,0.7,0.9,4,145,131,14,0,0.0,nan,nan,nan
10,0.7,0.9,5,143,68,3,72,0.5035,2.5,11.815,25
10,0.7,0.9,6,150,133,17,0,0.0,nan,nan,nan
10,0.7,0.9,7,164,149,15,0,0.0,nan,nan,nan
10,0.7,0.9,8,128,126,1,1,0.0078,nan,nan,126
10,0.7,0.9,9,125,120,5,0,0.0,nan,nan,nan
10,0.7,0.9,10,143,132,11,0,0.0,nan,nan,nan
10,0.7,0.95,1,143,136,7,0,0.0,nan,nan,nan
10,0.7,0.95,2,184,119,17,48,0.2609,4.84,10.357,17
10,0.7,0.95,3,209,56,14,139,0.6651,2.51,10.68,6
10,0.7,0.95,4,162,142,19,1,0.0062,nan,nan,74
10,0.7,0.95,5,141,125,16,0,0.0,nan,nan,nan
10,0.7,0.95,6,136,132,4,0,0.0,nan,nan,nan
10,0.7,0.95,7,150,116,34,0,0.0,nan,nan,nan
10,0.7,0.95,8,137,123,14,0,0.0,nan,nan,nan
10,0.7,0.95,9,179,137,42,0,0.0,nan,nan,nan
10,0.7,0.95,10,148,137,11,0,0.0,nan,nan,nan
10,0.8,0.7,1,143,136,7,0,0.0,nan,nan,nan
10,0.8,0.7,2,141,73,9,59,0.4184,2.99,13.417,43
10,0.8,0.7,3,213,80,16,117,0.5493,4.22,11.085,4
10,0.8,0.7,4,146,97,6,43,0.2945,3.38,10.38,46
10,0.8,0.7,5,148,126,22,0,0.0,nan,nan,nan
10,0.8,0.7,6,131,122,5,4,0.0305,2.15,2.191,91
10,0.8,0.7,7,124,117,5,2,0.0161,6.5,12.763,37
10,0.8,0.7,8,160,113,14,33,0.2062,3.25,15.211,5
10,0.8,0.7,9,146,125,21,0,0.0,nan,nan,nan
10,0.8,0.7,10,133,114,19,0,0.0,nan,nan,nan
10,0.8,0.8,1,156,127,13,16,0.1026,2.89,13.706,64
10,0.8,0.8,2,182,128,54,0,0.0,nan,nan,nan
10,0.8,0.8,3,183,99,22,62,0.3388,18.55,9.578,3
10,0.8,0.8,4,151,125,26,0,0.0,nan,nan,nan
10,0.8,0.8,5,171,144,27,0,0.0,nan,nan,nan
10,0.8,0.8,6,164,111,21,32,0.1951,4.28,15.486,20
10,0.8,0.8,7,139,128,11,0,0.0,nan,nan,nan
10,0.8,0.8,8,145,134,6,5,0.0345,3.85,7.321,41
10,0.8,0.8,9,155,130,25,0,0.0,nan,nan,nan
10,0.8,0.8,10,175,123,21,31,0.1771,1.99,7.138,45
10,0.8,0.9,1,136,125,10,1,0.0074,nan,nan,129
10,0.8,0.9,2,142,136,6,0,0.0,nan,nan,nan
10,0.8,0.9,3,152,137,15,0,0.0,nan,nan,nan
10,0.8,0.9,4,166,147,19,0,0.0,nan,nan,nan
10,0.8,0.9,5,157,151,6,0,0.0,nan,nan,nan
10,0.8,0.9,6,151,131,19,1,0.0066,nan,nan,94
10,0.8,0.9,7,139,122,17,0,0.0,nan,nan,nan
10,0.8,0.9,8,131,98,11,22,0.1679,3.54,23.772,40
10,0.8,0.9,9,216,141,53,22,0.1019,2.35,3.87,121
10,0.8,0.9,10,138,132,6,0,0.0,nan,nan,nan
10,0.8,0.95,1,166,144,22,0,0.0,nan,nan,nan
10,0.8,0.95,2,151,129,20,2,0.0132,4.34,0.914,148
10,0.8,0.95,3,197,111,25,61,0.3096,2.86,7.555,28
10,0.8,0.95,4,159,153,6,0,0.0,nan,nan,nan
10,0.8,0.95,5,149,138,11,0,0.0,nan,nan,nan
10,0.8,0.95,6,138,121,17,0,0.0,nan,nan,nan
10,0.8,0.95,7,142,139,3,0,0.0,nan,nan,nan
10,0.8,0.95,8,134,86,11,37,0.2761,2.71,11.287,21
10,0.8,0.95,9,140,135,5,0,0.0,nan,nan,nan
10,0.8,0.95,10,143,134,9,0,0.0,nan,nan,nan
10,0.9,0.7,1,150,142,7,1,0.0067,nan,nan,148
10,0.9,0.7,2,148,141,7,0,0.0,nan,nan,nan
10,0.9,0.7,3,176,124,39,13,0.0739,3.56,11.213,65
10,0.9,0.7,4,162,144,18,0,0.0,nan,nan,nan
10,0.9,0.7,5,141,128,9,4,0.0284,2.86,2.125,16
10,0.9,0.7,6,166,92,3,71,0.4277,2.65,10.146,42
10,0.9,0.7,7,147,142,5,0,0.0,nan,nan,nan
10,0.9,0.7,8,163,117,19,27,0.1656,3.27,16.568,54
10,0.9,0.7,9,163,115,43,5,0.0307,4.82,10.376,32
10,0.9,0.7,10,133,129,4,0,0.0,nan,nan,nan
10,0.9,0.8,1,144,135,9,0,0.0,nan,nan,nan
10,0.9,0.8,2,153,104,10,39,0.2549,10.87,14.568,55
10,0.9,0.8,3,161,148,13,0,0.0,nan,nan,nan
10,0.9,0.8,4,176,130,38,8,0.0455,2.53,7.499,27
10,0.9,0.8,5,150,132,17,1,0.0067,nan,nan,79
10,0.9,0.8,6,165,146,19,0,0.0,nan,nan,nan
10,0.9,0.8,7,121,98,7,16,0.1322,2.36,5.337,63
10,0.9,0.8,8,145,129,16,0,0.0,nan,nan,nan
10,0.9,0.8,9,179,80,31,68,0.3799,4.43,12.632,8
10,0.9,0.8,10,162,133,29,0,0.0,nan,nan,nan
10,0.9,0.9,1,181,136,45,0,0.0,nan,nan,nan
10,0.9,0.9,2,157,89,17,51,0.3248,2.94,10.483,41
10,0.9,0.9,3,146,111,11,24,0.1644,4.42,9.2,42
10,0.9,0.9,4,182,151,20,11,0.0604,2.35,6.026,78
10,0.9,0.9,5,156,149,7,0,0.0,nan,nan,nan
10,0.9,0.9,6,169,153,16,0,0.0,nan,nan,nan
10,0.9,0.9,7,140,123,16,1,0.0071,nan,nan,133
10,0.9,0.9,8,151,131,19,1,0.0066,nan,nan,50
10,0.9,0.9,9,137,108,17,12,0.0876,3.56,8.501,61
10,0.9,0.9,10,153,141,12,0,0.0,nan,nan,nan
10,0.9,0.95,1,138,126,12,0,0.0,nan,nan,nan
10,0.9,0.95,2,146,119,27,0,0.0,nan,nan,nan
10,0.9,0.95,3,126,121,4,1,0.0079,nan,nan,93
10,0.9,0.95,4,126,118,7,1,0.0079,nan,nan,119
10,0.9,0.95,5,147,119,12,16,0.1088,3.65,10.853,38
10,0.9,0.95,6,148,124,12,12,0.0811,3.35,10.399,68
10,0.9,0.95,7,138,113,23,2,0.0145,1.26,0.0,99
10,0.9,0.95,8,152,120,22,10,0.0658,3.72,5.315,37
10,0.9,0.95,9,156,148,8,0,0.0,nan,nan,nan
10,0.9,0.95,10,207,91,7,109,0.5266,3.13,9.338,8
10,0.95,0.7,1,145,110,7,28,0.1931,3.22,10.517,22
10,0.95,0.7,2,143,134,9,0,0.0,nan,nan,nan
10,0.95,0.7,3,132,125,7,0,0.0,nan,nan,nan
10,0.95,0.7,4,170,136,33,1,0.0059,nan,nan,146
10,0.95,0.7,5,129,121,8,0,0.0,nan,nan,nan
10,0.95,0.7,6,240,61,39,140,0.5833,4.16,8.379,8
10,0.95,0.7,7,147,136,11,0,0.0,nan,nan,nan
10,0.95,0.7,8,142,130,6,6,0.0423,2.27,4.358,81
10,0.95,0.7,9,168,129,15,24,0.1429,2.59,4.867,29
10,0.95,0.7,10,165,154,11,0,0.0,nan,nan,nan
10,0.95,0.8,1,146,134,10,2,0.0137,5.23,7.166,110
10,0.95,0.8,2,137,125,9,3,0.0219,2.62,5.426,76
10,0.95,0.8,3,155,115,28,12,0.0774,4.35,12.657,22
10,0.95,0.8,4,145,124,21,0,0.0,nan,nan,nan
10,0.95,0.8,5,150,99,9,42,0.28,3.58,14.596,2
10,0.95,0.8,6,169,104,13,52,0.3077,3.64,10.605,6
10,0.95,0.8,7,156,137,19,0,0.0,nan,nan,nan
10,0.95,0.8,8,189,104,30,55,0.291,4.51,8.62,22
10,0.95,0.8,9,189,139,50,0,0.0,nan,nan,nan
10,0.95,0.8,10,142,128,14,0,0.0,nan,nan,nan
10,0.95,0.9,1,143,128,9,6,0.042,2.72,8.889,112
10,0.95,0.9,2,136,127,9,0,0.0,nan,nan,nan
10,0.95,0.9,3,144,129,15,0,0.0,nan,nan,nan
10,0.95,0.9,4,118,109,9,0,0.0,nan,nan,nan
10,0.95,0.9,5,142,135,7,0,0.0,nan,nan,nan
10,0.95,0.9,6,211,95,18,98,0.4645,4.68,6.518,21
10,0.95,0.9,7,140,134,5,1,0.0071,nan,nan,124
10,0.95,0.9,8,122,119,3,0,0.0,nan,nan,nan
10,0.95,0.9,9,158,111,27,20,0.1266,2.93,11.946,16
10,0.95,0.9,10,138,105,23,10,0.0725,23.77,10.048,22
10,0.95,0.95,1,148,137,11,0,0.0,nan,nan,nan
10,0.95,0.95,2,172,131,27,14,0.0814,12.41,8.361,24
10,0.95,0.95,3,186,79,28,79,0.4247,3.8,8.023,5
10,0.95,0.95,4,155,125,27,3,0.0194,3.47,10.833,76
10,0.95,0.95,5,223,91,39,93,0.417,3.03,7.706,66
10,0.95,0.95,6,154,132,21,1,0.0065,nan,nan,78
10,0.95,0.95,7,181,152,29,0,0.0,nan,nan,nan
10,0.95,0.95,8,134,112,16,6,0.0448,2.47,8.155,5
10,0.95,0.95,9,130,125,5,0,0.0,nan,nan,nan
10,0.95,0.95,10,152,137,15,0,0.0,nan,nan,nan
25,0.1,0.7,1,160,139,21,0,0.0,nan,nan,nan
25,0.1,0.7,2,151,133,18,0,0.0,nan,nan,nan
25,0.1,0.7,3,160,139,21,0,0.0,nan,nan,nan
25,0.1,0.7,4,141,127,14,0,0.0,nan,nan,nan
25,0.1,0.7,5,138,124,9,5,0.0362,0.0,3.652,11
25,0.1,0.7,6,151,136,15,0,0.0,nan,nan,nan
25,0.1,0.7,7,158,139,19,0,0.0,nan,nan,nan
25,0.1,0.7,8,159,132,27,0,0.0,nan,nan,nan
25,0.1,0.7,9,163,134,28,1,0.0061,nan,nan,15
25,0.1,0.7,10,198,111,17,70,0.3535,0.98,7.522,80
25,0.1,0.8,1,221,72,19,130,0.5882,1.57,8.539,8
25,0.1,0.8,2,152,137,15,0,0.0,nan,nan,nan
25,0.1,0.8,3,150,125,25,0,0.0,nan,nan,nan
25,0.1,0.8,4,173,155,18,0,0.0,nan,nan,nan
25,0.1,0.8,5,172,56,22,94,0.5465,0.52,9.054,7
25,0.1,0.8,6,165,139,26,0,0.0,nan,nan,nan
25,0.1,0.8,7,137,127,10,0,0.0,nan,nan,nan
25,0.1,0.8,8,155,96,11,48,0.3097,0.0,10.339,59
25,0.1,0.8,9,163,135,28,0,0.0,nan,nan,nan
25,0.1,0.8,10,155,139,16,0,0.0,nan,nan,nan
25,0.1,0.9,1,157,134,23,0,0.0,nan,nan,nan
25,0.1,0.9,2,155,144,11,0,0.0,nan,nan,nan
25,0.1,0.9,3,167,136,26,5,0.0299,1.43,5.973,114
25,0.1,0.9,4,150,126,23,1,0.0067,nan,nan,79
25,0.1,0.9,5,228,63,19,146,0.6404,0.63,9.235,10
25,0.1,0.9,6,134,120,14,0,0.0,nan,nan,nan
25,0.1,0.9,7,159,132,16,11,0.0692,0.8,5.891,106
25,0.1,0.9,8,140,122,18,0,0.0,nan,nan,nan
25,0.1,0.9,9,162,129,20,13,0.0802,0.64,5.618,79
25,0.1,0.9,10,150,138,12,0,0.0,nan,nan,nan
25,0.1,0.95,1,165,139,25,1,0.0061,nan,nan,14
25,0.1,0.95,2,155,139,16,0,0.0,nan,nan,nan
25,0.1,0.95,3,149,132,17,0,0.0,nan,nan,nan
25,0.1,0.95,4,144,129,15,0,0.0,nan,nan,nan
25,0.1,0.95,5,152,140,12,0,0.0,nan,nan,nan
25,0.1,0.95,6,236,64,28,144,0.6102,0.15,6.237,20
25,0.1,0.95,7,153,128,25,0,0.0,nan,nan,nan
25,0.1,0.95,8,137,125,12,0,0.0,nan,nan,nan
25,0.1,0.95,9,141,125,16,0,0.0,nan,nan,nan
25,0.1,0.95,10,196,89,16,91,0.4643,0.53,8.935,2
25,0.7,0.7,1,171,141,30,0,0.0,nan,nan,nan
25,0.7,0.7,2,182,87,8,87,0.478,4.24,9.637,1
25,0.7,0.7,3,170,122,32,16,0.0941,4.21,9.016,74
25,0.7,0.7,4,217,71,27,119,0.5484,2.83,10.026,23
25,0.7,0.7,5,135,105,19,11,0.0815,2.55,6.364,17
25,0.7,0.7,6,172,137,35,0,0.0,nan,nan,nan
25,0.7,0.7,7,147,125,22,0,0.0,nan,nan,nan
25,0.7,0.7,8,160,118,24,18,0.1125,2.09,8.704,64
25,0.7,0.7,9,154,140,14,0,0.0,nan,nan,nan
25,0.7,0.7,10,155,129,24,2,0.0129,3.12,12.991,84
25,0.7,0.8,1,151,138,13,0,0.0,nan,nan,nan
25,0.7,0.8,2,151,111,22,18,0.1192,1.89,8.0,15
25,0.7,0.8,3,151,120,29,2,0.0132,4.36,2.671,88
25,0.7,0.8,4,142,129,13,0,0.0,nan,nan,nan
25,0.7,0.8,5,148,124,24,0,0.0,nan,nan,nan
25,0.7,0.8,6,143,117,26,0,0.0,nan,nan,nan
25,0.7,0.8,7,152,130,21,1,0.0066,nan,nan,143
25,0.7,0.8,8,138,119,19,0,0.0,nan,nan,nan
25,0.7,0.8,9,138,130,8,0,0.0,nan,nan,nan
25,0.7,0.8,10,157,119,26,12,0.0764,6.13,6.388,22
25,0.7,0.9,1,160,121,22,17,0.1062,1.97,3.308,39
25,0.7,0.9,2,173,128,31,14,0.0809,1.57,4.4,11
25,0.7,0.9,3,192,125,19,48,0.25,2.89,9.966,62
25,0.7,0.9,4,165,139,26,0,0.0,nan,nan,nan
25,0.7,0.9,5,160,126,34,0,0.0,nan,nan,nan
25,0.7,0.9,6,181,131,26,24,0.1326,1.38,7.622,89
25,0.7,0.9,7,159,140,19,0,0.0,nan,nan,nan
